[2019-05-12 21:31:51]: Path: save/1557667911/ is created
[2019-05-12 21:32:09]: Start train process.
[2019-05-13 01:21:57]: | epoch  27 |   400/ 3494 batches | rec loss 0.2613 | dis loss 0.1553 |
[2019-05-13 01:22:30]: | epoch  27 |   600/ 3494 batches | rec loss 0.2445 | dis loss 0.1540 |
[2019-05-13 01:23:04]: | epoch  27 |   800/ 3494 batches | rec loss 0.2805 | dis loss 0.1552 |
[2019-05-13 01:23:37]: | epoch  27 |  1000/ 3494 batches | rec loss 0.2622 | dis loss 0.1398 |
[2019-05-13 01:24:10]: | epoch  27 |  1200/ 3494 batches | rec loss 0.2625 | dis loss 0.1196 |
[2019-05-13 01:24:43]: | epoch  27 |  1400/ 3494 batches | rec loss 0.2506 | dis loss 0.1058 |
[2019-05-13 01:25:17]: | epoch  27 |  1600/ 3494 batches | rec loss 0.2100 | dis loss 0.1557 |
[2019-05-13 01:25:51]: | epoch  27 |  1800/ 3494 batches | rec loss 0.2144 | dis loss 0.1246 |
[2019-05-13 01:26:24]: | epoch  27 |  2000/ 3494 batches | rec loss 0.2560 | dis loss 0.1741 |
[2019-05-13 01:26:58]: | epoch  27 |  2200/ 3494 batches | rec loss 0.2495 | dis loss 0.1882 |
[2019-05-13 01:27:31]: | epoch  27 |  2400/ 3494 batches | rec loss 0.2944 | dis loss 0.1107 |
[2019-05-13 01:28:05]: | epoch  27 |  2600/ 3494 batches | rec loss 0.2918 | dis loss 0.1677 |
[2019-05-13 01:28:38]: | epoch  27 |  2800/ 3494 batches | rec loss 0.2957 | dis loss 0.1469 |
[2019-05-13 01:29:12]: | epoch  27 |  3000/ 3494 batches | rec loss 0.2568 | dis loss 0.1887 |
[2019-05-13 01:29:45]: | epoch  27 |  3200/ 3494 batches | rec loss 0.2506 | dis loss 0.0802 |
[2019-05-13 01:30:18]: | epoch  27 |  3400/ 3494 batches | rec loss 0.2324 | dis loss 0.0443 |
[2019-05-13 01:30:35]: | end of epoch  27 | time: 584.75s |
[2019-05-13 01:30:35]: | epoch  28 |     0/ 3494 batches | rec loss 0.2760 | dis loss 0.1505 |
[2019-05-13 01:31:08]: | epoch  28 |   200/ 3494 batches | rec loss 0.2081 | dis loss 0.1349 |
[2019-05-13 01:31:42]: | epoch  28 |   400/ 3494 batches | rec loss 0.2807 | dis loss 0.1454 |
[2019-05-13 01:32:13]: | epoch  28 |   600/ 3494 batches | rec loss 0.2299 | dis loss 0.1591 |
[2019-05-13 01:32:46]: | epoch  28 |   800/ 3494 batches | rec loss 0.2808 | dis loss 0.1529 |
[2019-05-13 01:33:19]: | epoch  28 |  1000/ 3494 batches | rec loss 0.2462 | dis loss 0.1304 |
[2019-05-13 01:33:51]: | epoch  28 |  1200/ 3494 batches | rec loss 0.2714 | dis loss 0.1297 |
[2019-05-13 01:34:25]: | epoch  28 |  1400/ 3494 batches | rec loss 0.2336 | dis loss 0.1198 |
[2019-05-13 01:34:58]: | epoch  28 |  1600/ 3494 batches | rec loss 0.2191 | dis loss 0.1385 |
[2019-05-13 01:35:30]: | epoch  28 |  1800/ 3494 batches | rec loss 0.2383 | dis loss 0.1572 |
[2019-05-13 01:36:03]: | epoch  28 |  2000/ 3494 batches | rec loss 0.2497 | dis loss 0.1618 |
[2019-05-13 01:36:37]: | epoch  28 |  2200/ 3494 batches | rec loss 0.2636 | dis loss 0.1568 |
[2019-05-13 01:37:11]: | epoch  28 |  2400/ 3494 batches | rec loss 0.3120 | dis loss 0.1150 |
[2019-05-13 01:37:42]: | epoch  28 |  2600/ 3494 batches | rec loss 0.2968 | dis loss 0.1448 |
[2019-05-13 01:38:15]: | epoch  28 |  2800/ 3494 batches | rec loss 0.3201 | dis loss 0.1523 |
[2019-05-13 01:38:47]: | epoch  28 |  3000/ 3494 batches | rec loss 0.2616 | dis loss 0.1958 |
[2019-05-13 01:39:19]: | epoch  28 |  3200/ 3494 batches | rec loss 0.2429 | dis loss 0.0876 |
[2019-05-13 01:39:52]: | epoch  28 |  3400/ 3494 batches | rec loss 0.2328 | dis loss 0.0326 |
[2019-05-13 01:40:07]: | end of epoch  28 | time: 572.26s |
[2019-05-13 01:40:07]: | epoch  29 |     0/ 3494 batches | rec loss 0.2616 | dis loss 0.1506 |
[2019-05-13 01:40:40]: | epoch  29 |   200/ 3494 batches | rec loss 0.1996 | dis loss 0.1114 |
[2019-05-13 01:41:13]: | epoch  29 |   400/ 3494 batches | rec loss 0.2594 | dis loss 0.1584 |
[2019-05-13 01:41:47]: | epoch  29 |   600/ 3494 batches | rec loss 0.2235 | dis loss 0.1407 |
[2019-05-13 01:42:18]: | epoch  29 |   800/ 3494 batches | rec loss 0.2576 | dis loss 0.1461 |
[2019-05-13 01:42:51]: | epoch  29 |  1000/ 3494 batches | rec loss 0.2492 | dis loss 0.1292 |
[2019-05-13 01:43:23]: | epoch  29 |  1200/ 3494 batches | rec loss 0.2623 | dis loss 0.1264 |
[2019-05-13 01:43:53]: | epoch  29 |  1400/ 3494 batches | rec loss 0.2177 | dis loss 0.0982 |
[2019-05-13 01:44:26]: | epoch  29 |  1600/ 3494 batches | rec loss 0.2169 | dis loss 0.1462 |
[2019-05-13 01:44:58]: | epoch  29 |  1800/ 3494 batches | rec loss 0.2234 | dis loss 0.1207 |
[2019-05-13 01:45:30]: | epoch  29 |  2000/ 3494 batches | rec loss 0.2324 | dis loss 0.1665 |
[2019-05-13 01:46:04]: | epoch  29 |  2200/ 3494 batches | rec loss 0.2419 | dis loss 0.1464 |
[2019-05-13 01:46:38]: | epoch  29 |  2400/ 3494 batches | rec loss 0.2811 | dis loss 0.1255 |
[2019-05-13 01:47:09]: | epoch  29 |  2600/ 3494 batches | rec loss 0.2889 | dis loss 0.1374 |
[2019-05-13 01:47:42]: | epoch  29 |  2800/ 3494 batches | rec loss 0.2969 | dis loss 0.1570 |
[2019-05-13 01:48:16]: | epoch  29 |  3000/ 3494 batches | rec loss 0.2532 | dis loss 0.1874 |
[2019-05-13 01:48:49]: | epoch  29 |  3200/ 3494 batches | rec loss 0.2514 | dis loss 0.0840 |
[2019-05-13 01:49:23]: | epoch  29 |  3400/ 3494 batches | rec loss 0.2482 | dis loss 0.0423 |
[2019-05-13 01:49:39]: | end of epoch  29 | time: 571.72s |
[2019-05-13 01:49:39]: | epoch  30 |     0/ 3494 batches | rec loss 0.2430 | dis loss 0.1472 |
[2019-05-13 01:50:12]: | epoch  30 |   200/ 3494 batches | rec loss 0.2096 | dis loss 0.1288 |
[2019-05-13 01:50:46]: | epoch  30 |   400/ 3494 batches | rec loss 0.2606 | dis loss 0.1408 |
[2019-05-13 01:51:19]: | epoch  30 |   600/ 3494 batches | rec loss 0.2239 | dis loss 0.1473 |
[2019-05-13 01:51:52]: | epoch  30 |   800/ 3494 batches | rec loss 0.2528 | dis loss 0.1563 |
[2019-05-13 01:52:28]: | epoch  30 |  1000/ 3494 batches | rec loss 0.2411 | dis loss 0.1422 |
[2019-05-13 01:53:02]: | epoch  30 |  1200/ 3494 batches | rec loss 0.2499 | dis loss 0.1198 |
[2019-05-13 01:53:37]: | epoch  30 |  1400/ 3494 batches | rec loss 0.2119 | dis loss 0.1087 |
[2019-05-13 01:54:10]: | epoch  30 |  1600/ 3494 batches | rec loss 0.2066 | dis loss 0.1489 |
[2019-05-13 01:54:42]: | epoch  30 |  1800/ 3494 batches | rec loss 0.2260 | dis loss 0.1166 |
[2019-05-13 01:55:17]: | epoch  30 |  2000/ 3494 batches | rec loss 0.2470 | dis loss 0.1695 |
[2019-05-13 01:55:51]: | epoch  30 |  2200/ 3494 batches | rec loss 0.2562 | dis loss 0.1569 |
[2019-05-13 01:56:23]: | epoch  30 |  2400/ 3494 batches | rec loss 0.2839 | dis loss 0.1397 |
[2019-05-13 01:56:56]: | epoch  30 |  2600/ 3494 batches | rec loss 0.2573 | dis loss 0.1924 |
[2019-05-13 01:57:31]: | epoch  30 |  2800/ 3494 batches | rec loss 0.2940 | dis loss 0.1659 |
[2019-05-13 01:58:03]: | epoch  30 |  3000/ 3494 batches | rec loss 0.2359 | dis loss 0.1760 |
[2019-05-13 01:58:37]: | epoch  30 |  3200/ 3494 batches | rec loss 0.2262 | dis loss 0.1039 |
[2019-05-13 01:59:10]: | epoch  30 |  3400/ 3494 batches | rec loss 0.2208 | dis loss 0.0502 |
[2019-05-13 01:59:26]: | end of epoch  30 | time: 587.39s |
[2019-05-13 01:59:27]: | epoch  31 |     0/ 3494 batches | rec loss 0.2556 | dis loss 0.1322 |
[2019-05-13 02:00:02]: | epoch  31 |   200/ 3494 batches | rec loss 0.2163 | dis loss 0.1396 |
[2019-05-13 02:00:37]: | epoch  31 |   400/ 3494 batches | rec loss 0.2654 | dis loss 0.1445 |
[2019-05-13 02:01:12]: | epoch  31 |   600/ 3494 batches | rec loss 0.2278 | dis loss 0.1653 |
[2019-05-13 02:01:45]: | epoch  31 |   800/ 3494 batches | rec loss 0.2741 | dis loss 0.1197 |
[2019-05-13 02:02:20]: | epoch  31 |  1000/ 3494 batches | rec loss 0.2533 | dis loss 0.1035 |
[2019-05-13 02:02:53]: | epoch  31 |  1200/ 3494 batches | rec loss 0.2313 | dis loss 0.1161 |
[2019-05-13 02:03:26]: | epoch  31 |  1400/ 3494 batches | rec loss 0.2376 | dis loss 0.1419 |
[2019-05-13 02:03:59]: | epoch  31 |  1600/ 3494 batches | rec loss 0.1986 | dis loss 0.1373 |
[2019-05-13 02:04:31]: | epoch  31 |  1800/ 3494 batches | rec loss 0.2274 | dis loss 0.1246 |
[2019-05-13 02:05:04]: | epoch  31 |  2000/ 3494 batches | rec loss 0.2263 | dis loss 0.1532 |
[2019-05-13 02:05:38]: | epoch  31 |  2200/ 3494 batches | rec loss 0.2417 | dis loss 0.1800 |
[2019-05-13 02:06:12]: | epoch  31 |  2400/ 3494 batches | rec loss 0.2600 | dis loss 0.1312 |
[2019-05-13 02:06:44]: | epoch  31 |  2600/ 3494 batches | rec loss 0.3055 | dis loss 0.1912 |
[2019-05-13 02:07:20]: | epoch  31 |  2800/ 3494 batches | rec loss 0.2947 | dis loss 0.1320 |
[2019-05-13 02:07:53]: | epoch  31 |  3000/ 3494 batches | rec loss 0.2297 | dis loss 0.1569 |
[2019-05-13 02:08:28]: | epoch  31 |  3200/ 3494 batches | rec loss 0.2508 | dis loss 0.0669 |
[2019-05-13 02:09:02]: | epoch  31 |  3400/ 3494 batches | rec loss 0.2311 | dis loss 0.0291 |
[2019-05-13 02:09:18]: | end of epoch  31 | time: 591.83s |
[2019-05-13 02:09:19]: | epoch  32 |     0/ 3494 batches | rec loss 0.2505 | dis loss 0.1606 |
[2019-05-13 02:09:52]: | epoch  32 |   200/ 3494 batches | rec loss 0.1936 | dis loss 0.1243 |
[2019-05-13 02:10:27]: | epoch  32 |   400/ 3494 batches | rec loss 0.2532 | dis loss 0.1451 |
[2019-05-13 02:11:00]: | epoch  32 |   600/ 3494 batches | rec loss 0.2184 | dis loss 0.1195 |
[2019-05-13 02:11:34]: | epoch  32 |   800/ 3494 batches | rec loss 0.2551 | dis loss 0.1246 |
[2019-05-13 02:12:07]: | epoch  32 |  1000/ 3494 batches | rec loss 0.2401 | dis loss 0.1836 |
[2019-05-13 02:12:40]: | epoch  32 |  1200/ 3494 batches | rec loss 0.2345 | dis loss 0.1337 |
[2019-05-13 02:13:15]: | epoch  32 |  1400/ 3494 batches | rec loss 0.2164 | dis loss 0.1064 |
[2019-05-13 02:13:47]: | epoch  32 |  1600/ 3494 batches | rec loss 0.2150 | dis loss 0.1276 |
[2019-05-13 02:14:22]: | epoch  32 |  1800/ 3494 batches | rec loss 0.2259 | dis loss 0.1315 |
[2019-05-13 02:14:56]: | epoch  32 |  2000/ 3494 batches | rec loss 0.2280 | dis loss 0.1576 |
[2019-05-13 02:15:29]: | epoch  32 |  2200/ 3494 batches | rec loss 0.2418 | dis loss 0.1734 |
[2019-05-13 02:16:02]: | epoch  32 |  2400/ 3494 batches | rec loss 0.2748 | dis loss 0.1295 |
[2019-05-13 02:16:37]: | epoch  32 |  2600/ 3494 batches | rec loss 0.2965 | dis loss 0.1916 |
[2019-05-13 02:17:11]: | epoch  32 |  2800/ 3494 batches | rec loss 0.2846 | dis loss 0.1434 |
[2019-05-13 02:17:45]: | epoch  32 |  3000/ 3494 batches | rec loss 0.2412 | dis loss 0.1713 |
[2019-05-13 02:18:18]: | epoch  32 |  3200/ 3494 batches | rec loss 0.2318 | dis loss 0.1220 |
[2019-05-13 02:18:52]: | epoch  32 |  3400/ 3494 batches | rec loss 0.2352 | dis loss 0.0375 |
[2019-05-13 02:19:09]: | end of epoch  32 | time: 590.67s |
[2019-05-13 02:19:09]: | epoch  33 |     0/ 3494 batches | rec loss 0.2488 | dis loss 0.1676 |
[2019-05-13 02:19:44]: | epoch  33 |   200/ 3494 batches | rec loss 0.2090 | dis loss 0.1082 |
[2019-05-13 02:20:18]: | epoch  33 |   400/ 3494 batches | rec loss 0.2563 | dis loss 0.1508 |
[2019-05-13 02:20:51]: | epoch  33 |   600/ 3494 batches | rec loss 0.2215 | dis loss 0.1299 |
[2019-05-13 02:21:23]: | epoch  33 |   800/ 3494 batches | rec loss 0.2555 | dis loss 0.1397 |
[2019-05-13 02:21:55]: | epoch  33 |  1000/ 3494 batches | rec loss 0.2620 | dis loss 0.1629 |
[2019-05-13 02:22:29]: | epoch  33 |  1200/ 3494 batches | rec loss 0.2442 | dis loss 0.1119 |
[2019-05-13 02:23:04]: | epoch  33 |  1400/ 3494 batches | rec loss 0.2304 | dis loss 0.1200 |
[2019-05-13 02:23:37]: | epoch  33 |  1600/ 3494 batches | rec loss 0.2047 | dis loss 0.1438 |
[2019-05-13 02:24:13]: | epoch  33 |  1800/ 3494 batches | rec loss 0.2198 | dis loss 0.1168 |
[2019-05-13 02:24:46]: | epoch  33 |  2000/ 3494 batches | rec loss 0.2636 | dis loss 0.1645 |
[2019-05-13 02:25:19]: | epoch  33 |  2200/ 3494 batches | rec loss 0.2466 | dis loss 0.1674 |
[2019-05-13 02:25:55]: | epoch  33 |  2400/ 3494 batches | rec loss 0.2849 | dis loss 0.1255 |
[2019-05-13 02:26:29]: | epoch  33 |  2600/ 3494 batches | rec loss 0.2935 | dis loss 0.1398 |
[2019-05-13 02:27:02]: | epoch  33 |  2800/ 3494 batches | rec loss 0.2817 | dis loss 0.1549 |
[2019-05-13 02:27:37]: | epoch  33 |  3000/ 3494 batches | rec loss 0.2453 | dis loss 0.1611 |
[2019-05-13 02:28:10]: | epoch  33 |  3200/ 3494 batches | rec loss 0.2421 | dis loss 0.0895 |
[2019-05-13 02:28:43]: | epoch  33 |  3400/ 3494 batches | rec loss 0.2332 | dis loss 0.0418 |
[2019-05-13 02:29:00]: | end of epoch  33 | time: 590.40s |
[2019-05-13 02:29:00]: | epoch  34 |     0/ 3494 batches | rec loss 0.2579 | dis loss 0.1481 |
[2019-05-13 02:29:33]: | epoch  34 |   200/ 3494 batches | rec loss 0.2041 | dis loss 0.1239 |
[2019-05-13 02:30:06]: | epoch  34 |   400/ 3494 batches | rec loss 0.2573 | dis loss 0.1634 |
[2019-05-13 02:30:38]: | epoch  34 |   600/ 3494 batches | rec loss 0.2312 | dis loss 0.1478 |
[2019-05-13 02:31:11]: | epoch  34 |   800/ 3494 batches | rec loss 0.2479 | dis loss 0.1491 |
[2019-05-13 02:31:43]: | epoch  34 |  1000/ 3494 batches | rec loss 0.2508 | dis loss 0.1389 |
[2019-05-13 02:32:15]: | epoch  34 |  1200/ 3494 batches | rec loss 0.2367 | dis loss 0.1256 |
[2019-05-13 02:32:49]: | epoch  34 |  1400/ 3494 batches | rec loss 0.2112 | dis loss 0.0974 |
[2019-05-13 02:33:21]: | epoch  34 |  1600/ 3494 batches | rec loss 0.2056 | dis loss 0.1664 |
[2019-05-13 02:33:56]: | epoch  34 |  1800/ 3494 batches | rec loss 0.2124 | dis loss 0.1095 |
[2019-05-13 02:34:29]: | epoch  34 |  2000/ 3494 batches | rec loss 0.2306 | dis loss 0.1490 |
[2019-05-13 02:35:03]: | epoch  34 |  2200/ 3494 batches | rec loss 0.2362 | dis loss 0.1389 |
[2019-05-13 02:35:36]: | epoch  34 |  2400/ 3494 batches | rec loss 0.2693 | dis loss 0.1154 |
[2019-05-13 02:36:09]: | epoch  34 |  2600/ 3494 batches | rec loss 0.2822 | dis loss 0.1384 |
[2019-05-13 02:36:43]: | epoch  34 |  2800/ 3494 batches | rec loss 0.2935 | dis loss 0.1095 |
[2019-05-13 02:37:16]: | epoch  34 |  3000/ 3494 batches | rec loss 0.2543 | dis loss 0.1860 |
[2019-05-13 02:37:49]: | epoch  34 |  3200/ 3494 batches | rec loss 0.2290 | dis loss 0.0766 |
[2019-05-13 02:38:23]: | epoch  34 |  3400/ 3494 batches | rec loss 0.2282 | dis loss 0.0356 |
[2019-05-13 02:38:39]: | end of epoch  34 | time: 579.59s |
[2019-05-13 02:38:39]: | epoch  35 |     0/ 3494 batches | rec loss 0.2499 | dis loss 0.1450 |
[2019-05-13 02:39:13]: | epoch  35 |   200/ 3494 batches | rec loss 0.2138 | dis loss 0.1202 |
[2019-05-13 02:39:46]: | epoch  35 |   400/ 3494 batches | rec loss 0.2616 | dis loss 0.1253 |
[2019-05-13 02:40:20]: | epoch  35 |   600/ 3494 batches | rec loss 0.2170 | dis loss 0.1562 |
[2019-05-13 02:40:54]: | epoch  35 |   800/ 3494 batches | rec loss 0.2519 | dis loss 0.1533 |
[2019-05-13 02:41:27]: | epoch  35 |  1000/ 3494 batches | rec loss 0.2348 | dis loss 0.1586 |
[2019-05-13 02:42:01]: | epoch  35 |  1200/ 3494 batches | rec loss 0.2469 | dis loss 0.1082 |
[2019-05-13 02:42:34]: | epoch  35 |  1400/ 3494 batches | rec loss 0.2175 | dis loss 0.1200 |
[2019-05-13 02:43:08]: | epoch  35 |  1600/ 3494 batches | rec loss 0.1871 | dis loss 0.1434 |
[2019-05-13 02:43:41]: | epoch  35 |  1800/ 3494 batches | rec loss 0.2244 | dis loss 0.1180 |
[2019-05-13 02:44:15]: | epoch  35 |  2000/ 3494 batches | rec loss 0.2285 | dis loss 0.1408 |
[2019-05-13 02:44:49]: | epoch  35 |  2200/ 3494 batches | rec loss 0.2519 | dis loss 0.1451 |
[2019-05-13 02:45:23]: | epoch  35 |  2400/ 3494 batches | rec loss 0.2739 | dis loss 0.1277 |
[2019-05-13 02:45:56]: | epoch  35 |  2600/ 3494 batches | rec loss 0.2769 | dis loss 0.2093 |
[2019-05-13 02:46:29]: | epoch  35 |  2800/ 3494 batches | rec loss 0.2790 | dis loss 0.1226 |
[2019-05-13 02:47:01]: | epoch  35 |  3000/ 3494 batches | rec loss 0.2432 | dis loss 0.1727 |
[2019-05-13 02:47:34]: | epoch  35 |  3200/ 3494 batches | rec loss 0.2334 | dis loss 0.0932 |
[2019-05-13 02:48:07]: | epoch  35 |  3400/ 3494 batches | rec loss 0.2359 | dis loss 0.0417 |
[2019-05-13 02:48:23]: | end of epoch  35 | time: 584.03s |
[2019-05-13 02:48:23]: | epoch  36 |     0/ 3494 batches | rec loss 0.2631 | dis loss 0.1426 |
[2019-05-13 02:48:57]: | epoch  36 |   200/ 3494 batches | rec loss 0.2075 | dis loss 0.1098 |
[2019-05-13 02:49:30]: | epoch  36 |   400/ 3494 batches | rec loss 0.2433 | dis loss 0.1609 |
[2019-05-13 02:50:04]: | epoch  36 |   600/ 3494 batches | rec loss 0.2168 | dis loss 0.1354 |
[2019-05-13 02:50:37]: | epoch  36 |   800/ 3494 batches | rec loss 0.2561 | dis loss 0.1608 |
[2019-05-13 02:51:09]: | epoch  36 |  1000/ 3494 batches | rec loss 0.2427 | dis loss 0.1095 |
[2019-05-13 02:51:41]: | epoch  36 |  1200/ 3494 batches | rec loss 0.2507 | dis loss 0.0938 |
[2019-05-13 02:52:15]: | epoch  36 |  1400/ 3494 batches | rec loss 0.1975 | dis loss 0.1155 |
[2019-05-13 02:52:49]: | epoch  36 |  1600/ 3494 batches | rec loss 0.1953 | dis loss 0.1361 |
[2019-05-13 02:53:24]: | epoch  36 |  1800/ 3494 batches | rec loss 0.2035 | dis loss 0.1141 |
[2019-05-13 02:53:56]: | epoch  36 |  2000/ 3494 batches | rec loss 0.2373 | dis loss 0.1715 |
[2019-05-13 02:54:30]: | epoch  36 |  2200/ 3494 batches | rec loss 0.2484 | dis loss 0.1439 |
[2019-05-13 02:55:02]: | epoch  36 |  2400/ 3494 batches | rec loss 0.2902 | dis loss 0.1324 |
[2019-05-13 02:55:36]: | epoch  36 |  2600/ 3494 batches | rec loss 0.2701 | dis loss 0.1790 |
[2019-05-13 02:56:11]: | epoch  36 |  2800/ 3494 batches | rec loss 0.2818 | dis loss 0.1530 |
[2019-05-13 02:56:44]: | epoch  36 |  3000/ 3494 batches | rec loss 0.2448 | dis loss 0.1515 |
[2019-05-13 02:57:19]: | epoch  36 |  3200/ 3494 batches | rec loss 0.2249 | dis loss 0.0793 |
[2019-05-13 02:57:51]: | epoch  36 |  3400/ 3494 batches | rec loss 0.2163 | dis loss 0.0538 |
[2019-05-13 02:58:08]: | end of epoch  36 | time: 584.75s |
[2019-05-13 02:58:08]: | epoch  37 |     0/ 3494 batches | rec loss 0.2611 | dis loss 0.1155 |
[2019-05-13 02:58:42]: | epoch  37 |   200/ 3494 batches | rec loss 0.2155 | dis loss 0.1302 |
[2019-05-13 02:59:15]: | epoch  37 |   400/ 3494 batches | rec loss 0.2404 | dis loss 0.1494 |
[2019-05-13 02:59:49]: | epoch  37 |   600/ 3494 batches | rec loss 0.2326 | dis loss 0.1245 |
[2019-05-13 03:00:22]: | epoch  37 |   800/ 3494 batches | rec loss 0.2446 | dis loss 0.1477 |
[2019-05-13 03:00:56]: | epoch  37 |  1000/ 3494 batches | rec loss 0.2265 | dis loss 0.1499 |
[2019-05-13 03:01:29]: | epoch  37 |  1200/ 3494 batches | rec loss 0.2594 | dis loss 0.1273 |
[2019-05-13 03:02:02]: | epoch  37 |  1400/ 3494 batches | rec loss 0.2119 | dis loss 0.1494 |
[2019-05-13 03:02:35]: | epoch  37 |  1600/ 3494 batches | rec loss 0.1874 | dis loss 0.1592 |
[2019-05-13 03:03:09]: | epoch  37 |  1800/ 3494 batches | rec loss 0.2116 | dis loss 0.1356 |
[2019-05-13 03:03:41]: | epoch  37 |  2000/ 3494 batches | rec loss 0.2386 | dis loss 0.1448 |
[2019-05-13 03:04:13]: | epoch  37 |  2200/ 3494 batches | rec loss 0.2442 | dis loss 0.1364 |
[2019-05-13 03:04:47]: | epoch  37 |  2400/ 3494 batches | rec loss 0.2653 | dis loss 0.1358 |
[2019-05-13 03:05:20]: | epoch  37 |  2600/ 3494 batches | rec loss 0.2911 | dis loss 0.1486 |
[2019-05-13 03:05:52]: | epoch  37 |  2800/ 3494 batches | rec loss 0.2893 | dis loss 0.1335 |
[2019-05-13 03:06:26]: | epoch  37 |  3000/ 3494 batches | rec loss 0.2460 | dis loss 0.1824 |
[2019-05-13 03:06:59]: | epoch  37 |  3200/ 3494 batches | rec loss 0.2312 | dis loss 0.1092 |
[2019-05-13 03:07:31]: | epoch  37 |  3400/ 3494 batches | rec loss 0.1999 | dis loss 0.0404 |
[2019-05-13 03:07:48]: | end of epoch  37 | time: 579.62s |
[2019-05-13 03:07:48]: | epoch  38 |     0/ 3494 batches | rec loss 0.2380 | dis loss 0.1674 |
[2019-05-13 03:08:19]: | epoch  38 |   200/ 3494 batches | rec loss 0.1986 | dis loss 0.1347 |
[2019-05-13 03:08:52]: | epoch  38 |   400/ 3494 batches | rec loss 0.2409 | dis loss 0.1555 |
[2019-05-13 03:09:25]: | epoch  38 |   600/ 3494 batches | rec loss 0.2179 | dis loss 0.1205 |
[2019-05-13 03:10:00]: | epoch  38 |   800/ 3494 batches | rec loss 0.2530 | dis loss 0.1299 |
[2019-05-13 03:10:33]: | epoch  38 |  1000/ 3494 batches | rec loss 0.2434 | dis loss 0.1321 |
[2019-05-13 03:11:06]: | epoch  38 |  1200/ 3494 batches | rec loss 0.2270 | dis loss 0.1147 |
[2019-05-13 03:11:39]: | epoch  38 |  1400/ 3494 batches | rec loss 0.2065 | dis loss 0.1139 |
[2019-05-13 03:12:11]: | epoch  38 |  1600/ 3494 batches | rec loss 0.1997 | dis loss 0.1448 |
[2019-05-13 03:12:44]: | epoch  38 |  1800/ 3494 batches | rec loss 0.2041 | dis loss 0.1392 |
[2019-05-13 03:13:17]: | epoch  38 |  2000/ 3494 batches | rec loss 0.2434 | dis loss 0.1469 |
[2019-05-13 03:13:51]: | epoch  38 |  2200/ 3494 batches | rec loss 0.2192 | dis loss 0.1439 |
[2019-05-13 03:14:24]: | epoch  38 |  2400/ 3494 batches | rec loss 0.2695 | dis loss 0.1208 |
[2019-05-13 03:14:57]: | epoch  38 |  2600/ 3494 batches | rec loss 0.2696 | dis loss 0.1603 |
[2019-05-13 03:15:30]: | epoch  38 |  2800/ 3494 batches | rec loss 0.2821 | dis loss 0.1325 |
[2019-05-13 03:16:03]: | epoch  38 |  3000/ 3494 batches | rec loss 0.2360 | dis loss 0.2002 |
[2019-05-13 03:16:36]: | epoch  38 |  3200/ 3494 batches | rec loss 0.2242 | dis loss 0.1006 |
[2019-05-13 03:17:10]: | epoch  38 |  3400/ 3494 batches | rec loss 0.2295 | dis loss 0.0369 |
[2019-05-13 03:17:26]: | end of epoch  38 | time: 578.52s |
[2019-05-13 03:17:27]: | epoch  39 |     0/ 3494 batches | rec loss 0.2398 | dis loss 0.1377 |
[2019-05-13 03:18:00]: | epoch  39 |   200/ 3494 batches | rec loss 0.1874 | dis loss 0.1134 |
[2019-05-13 03:18:33]: | epoch  39 |   400/ 3494 batches | rec loss 0.2428 | dis loss 0.1510 |
[2019-05-13 03:19:07]: | epoch  39 |   600/ 3494 batches | rec loss 0.1967 | dis loss 0.1437 |
[2019-05-13 03:19:38]: | epoch  39 |   800/ 3494 batches | rec loss 0.2495 | dis loss 0.1362 |
[2019-05-13 03:20:10]: | epoch  39 |  1000/ 3494 batches | rec loss 0.2371 | dis loss 0.1561 |
[2019-05-13 03:20:42]: | epoch  39 |  1200/ 3494 batches | rec loss 0.2387 | dis loss 0.1055 |
[2019-05-13 03:21:15]: | epoch  39 |  1400/ 3494 batches | rec loss 0.2125 | dis loss 0.1202 |
[2019-05-13 03:21:46]: | epoch  39 |  1600/ 3494 batches | rec loss 0.1865 | dis loss 0.1403 |
[2019-05-13 03:22:18]: | epoch  39 |  1800/ 3494 batches | rec loss 0.2023 | dis loss 0.1431 |
[2019-05-13 03:22:53]: | epoch  39 |  2000/ 3494 batches | rec loss 0.2280 | dis loss 0.1610 |
[2019-05-13 03:23:27]: | epoch  39 |  2200/ 3494 batches | rec loss 0.2562 | dis loss 0.1589 |
[2019-05-13 03:24:00]: | epoch  39 |  2400/ 3494 batches | rec loss 0.2580 | dis loss 0.1320 |
[2019-05-13 03:24:32]: | epoch  39 |  2600/ 3494 batches | rec loss 0.2676 | dis loss 0.1756 |
[2019-05-13 03:25:07]: | epoch  39 |  2800/ 3494 batches | rec loss 0.2917 | dis loss 0.1241 |
[2019-05-13 03:25:40]: | epoch  39 |  3000/ 3494 batches | rec loss 0.2074 | dis loss 0.2106 |
[2019-05-13 03:26:14]: | epoch  39 |  3200/ 3494 batches | rec loss 0.2224 | dis loss 0.1067 |
[2019-05-13 03:26:47]: | epoch  39 |  3400/ 3494 batches | rec loss 0.2163 | dis loss 0.0549 |
[2019-05-13 03:27:04]: | end of epoch  39 | time: 577.19s |
[2019-05-13 03:27:04]: | epoch  40 |     0/ 3494 batches | rec loss 0.2254 | dis loss 0.1694 |
[2019-05-13 03:27:37]: | epoch  40 |   200/ 3494 batches | rec loss 0.1862 | dis loss 0.1188 |
